2017-03-11 06:14:20,953 WARN org.apache.hadoop.util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-03-11 06:15:05,640 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:05,709 INFO org.apache.hadoop.mapreduce.Job:  map 5% reduce 0%
2017-03-11 06:15:08,643 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:11,644 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:14,648 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:17,650 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:20,655 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:20,730 INFO org.apache.hadoop.mapreduce.Job:  map 6% reduce 0%
2017-03-11 06:15:23,657 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:26,662 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:29,665 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:32,667 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:35,669 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:38,670 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:41,672 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:44,678 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:44,780 INFO org.apache.hadoop.mapreduce.Job:  map 7% reduce 0%
2017-03-11 06:15:47,684 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:50,687 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:53,689 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:56,691 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:15:59,693 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:02,695 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:05,697 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:08,701 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:08,833 INFO org.apache.hadoop.mapreduce.Job:  map 8% reduce 0%
2017-03-11 06:16:11,703 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:14,705 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:17,706 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:20,709 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:23,714 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:26,715 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:29,718 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:32,721 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:35,723 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:38,731 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:38,923 INFO org.apache.hadoop.mapreduce.Job:  map 9% reduce 0%
2017-03-11 06:16:41,733 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:44,738 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:47,740 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:50,742 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:53,747 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:56,750 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:16:59,753 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:02,756 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:05,758 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:08,762 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:11,765 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:14,767 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:15,031 INFO org.apache.hadoop.mapreduce.Job:  map 10% reduce 0%
2017-03-11 06:17:17,769 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:20,770 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:23,772 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:26,777 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:29,779 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:32,781 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:35,786 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:38,794 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:41,795 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:44,797 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:47,799 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:48,103 INFO org.apache.hadoop.mapreduce.Job:  map 11% reduce 0%
2017-03-11 06:17:50,802 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:53,803 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:56,805 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:17:59,806 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:02,809 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:05,814 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:08,820 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:11,824 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:14,828 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:17,832 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:20,836 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:23,839 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:26,843 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:29,844 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:30,192 INFO org.apache.hadoop.mapreduce.Job:  map 12% reduce 0%
2017-03-11 06:18:32,847 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:35,850 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:38,853 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:41,859 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:44,860 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:47,863 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:50,865 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:53,867 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:56,869 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:18:59,874 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:02,876 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:05,881 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:08,884 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:11,886 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:12,248 INFO org.apache.hadoop.mapreduce.Job:  map 13% reduce 0%
2017-03-11 06:19:14,889 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:17,891 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:20,896 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:23,898 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:26,900 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:29,901 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:32,903 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:35,906 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:38,908 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:41,910 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:44,911 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:47,913 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:50,919 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:53,921 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:56,929 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:19:57,325 INFO org.apache.hadoop.mapreduce.Job:  map 14% reduce 0%
2017-03-11 06:19:59,932 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:02,935 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:05,938 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:08,940 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:11,943 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:14,945 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:17,946 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:20,949 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:23,954 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:26,955 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:29,958 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:32,959 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:35,973 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:38,979 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:41,982 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:44,984 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:45,417 INFO org.apache.hadoop.mapreduce.Job:  map 15% reduce 0%
2017-03-11 06:20:47,986 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:50,988 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:53,989 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:56,991 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:20:59,994 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:02,995 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:05,997 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:08,999 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:12,014 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:15,015 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:18,017 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:21,019 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:24,022 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:21:24,179 INFO org.apache.hadoop.mapred.MapTask: Spilling map output
2017-03-11 06:21:24,180 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 59859152; bufvoid = 104857600
2017-03-11 06:21:24,181 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 20207672(80830688); length = 6006725/6553600
2017-03-11 06:21:24,181 INFO org.apache.hadoop.mapred.MapTask: (EQUATOR) 65959952 kvi 16489984(65959936)
2017-03-11 06:21:24,231 INFO org.apache.hadoop.mapred.MapTask: Starting flush of map output
2017-03-11 06:21:24,238 INFO org.apache.hadoop.mapred.MapTask: Ignoring exception during close for org.apache.hadoop.mapred.MapTask$NewOutputCollector@1c8cb15b
java.io.IOException: Spill failed
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.checkSpillException(MapTask.java:1559)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.flush(MapTask.java:1468)
	at org.apache.hadoop.mapred.MapTask$NewOutputCollector.close(MapTask.java:723)
	at org.apache.hadoop.mapred.MapTask.closeQuietly(MapTask.java:2016)
	at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:797)
	at org.apache.hadoop.mapred.MapTask.run(MapTask.java:341)
	at org.apache.hadoop.mapred.LocalJobRunner$Job$MapTaskRunnable.run(LocalJobRunner.java:270)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.apache.hadoop.util.DiskChecker$DiskErrorException: Could not find any valid local directory for output/spill0.out
	at org.apache.hadoop.fs.LocalDirAllocator$AllocatorPerContext.getLocalPathForWrite(LocalDirAllocator.java:402)
	at org.apache.hadoop.fs.LocalDirAllocator.getLocalPathForWrite(LocalDirAllocator.java:150)
	at org.apache.hadoop.fs.LocalDirAllocator.getLocalPathForWrite(LocalDirAllocator.java:131)
	at org.apache.hadoop.mapred.MROutputFiles.getSpillFileForWrite(MROutputFiles.java:146)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.sortAndSpill(MapTask.java:1588)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.access$900(MapTask.java:876)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer$SpillThread.run(MapTask.java:1529)
2017-03-11 06:21:24,253 INFO org.apache.hadoop.mapred.LocalJobRunner: map task executor complete.
2017-03-11 06:21:24,301 WARN org.apache.hadoop.mapred.LocalJobRunner: job_local348786128_0001
java.lang.Exception: java.io.IOException: Spill failed
	at org.apache.hadoop.mapred.LocalJobRunner$Job.runTasks(LocalJobRunner.java:489)
	at org.apache.hadoop.mapred.LocalJobRunner$Job.run(LocalJobRunner.java:549)
Caused by: java.io.IOException: Spill failed
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.checkSpillException(MapTask.java:1559)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.collect(MapTask.java:1086)
	at org.apache.hadoop.mapred.MapTask$NewOutputCollector.write(MapTask.java:715)
	at org.apache.hadoop.mapreduce.task.TaskInputOutputContextImpl.write(TaskInputOutputContextImpl.java:89)
	at org.apache.hadoop.mapreduce.lib.map.WrappedMapper$Context.write(WrappedMapper.java:112)
	at setsimilarityjoin.AllPairWiseOptimized$Map.map(AllPairWiseOptimized.java:155)
	at setsimilarityjoin.AllPairWiseOptimized$Map.map(AllPairWiseOptimized.java:1)
	at org.apache.hadoop.mapreduce.Mapper.run(Mapper.java:145)
	at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:787)
	at org.apache.hadoop.mapred.MapTask.run(MapTask.java:341)
	at org.apache.hadoop.mapred.LocalJobRunner$Job$MapTaskRunnable.run(LocalJobRunner.java:270)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.apache.hadoop.util.DiskChecker$DiskErrorException: Could not find any valid local directory for output/spill0.out
	at org.apache.hadoop.fs.LocalDirAllocator$AllocatorPerContext.getLocalPathForWrite(LocalDirAllocator.java:402)
	at org.apache.hadoop.fs.LocalDirAllocator.getLocalPathForWrite(LocalDirAllocator.java:150)
	at org.apache.hadoop.fs.LocalDirAllocator.getLocalPathForWrite(LocalDirAllocator.java:131)
	at org.apache.hadoop.mapred.MROutputFiles.getSpillFileForWrite(MROutputFiles.java:146)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.sortAndSpill(MapTask.java:1588)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.access$900(MapTask.java:876)
	at org.apache.hadoop.mapred.MapTask$MapOutputBuffer$SpillThread.run(MapTask.java:1529)
2017-03-11 06:21:24,511 INFO org.apache.hadoop.mapreduce.Job: Job job_local348786128_0001 failed with state FAILED due to: NA
2017-03-11 06:21:24,623 INFO org.apache.hadoop.mapreduce.Job: Counters: 17
	File System Counters
		FILE: Number of bytes read=385221
		FILE: Number of bytes written=275593
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
	Map-Reduce Framework
		Map input records=18925
		Map output records=1501466
		Map output bytes=59851379
		Map output materialized bytes=0
		Input split bytes=140
		Combine input records=0
		Spilled Records=0
		Failed Shuffles=0
		Merged Map outputs=0
		GC time elapsed (ms)=4365
		Total committed heap usage (bytes)=742391808
	File Input Format Counters 
		Bytes Read=385024
2017-03-11 06:22:04,477 WARN org.apache.hadoop.util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-03-11 06:22:06,310 INFO org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2017-03-11 06:22:06,318 INFO org.apache.hadoop.metrics.jvm.JvmMetrics: Initializing JVM Metrics with processName=JobTracker, sessionId=
2017-03-11 06:22:06,765 WARN org.apache.hadoop.mapreduce.JobResourceUploader: No job jar file set.  User classes may not be found. See Job or Job#setJar(String).
2017-03-11 06:22:06,963 INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat: Total input paths to process : 1
2017-03-11 06:22:07,490 INFO org.apache.hadoop.mapreduce.JobSubmitter: number of splits:1
2017-03-11 06:22:08,016 INFO org.apache.hadoop.mapreduce.JobSubmitter: Submitting tokens for job: job_local1575883842_0001
2017-03-11 06:22:09,120 INFO org.apache.hadoop.mapreduce.Job: The url to track the job: http://localhost:8080/
2017-03-11 06:22:09,138 INFO org.apache.hadoop.mapreduce.Job: Running job: job_local1575883842_0001
2017-03-11 06:22:09,139 INFO org.apache.hadoop.mapred.LocalJobRunner: OutputCommitter set in config null
2017-03-11 06:22:09,189 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2017-03-11 06:22:09,196 INFO org.apache.hadoop.mapred.LocalJobRunner: OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2017-03-11 06:22:09,633 INFO org.apache.hadoop.mapred.LocalJobRunner: Waiting for map tasks
2017-03-11 06:22:09,637 INFO org.apache.hadoop.mapred.LocalJobRunner: Starting task: attempt_local1575883842_0001_m_000000_0
2017-03-11 06:22:09,926 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2017-03-11 06:22:10,010 INFO org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2017-03-11 06:22:10,027 INFO org.apache.hadoop.mapred.MapTask: Processing split: file:/media/sf_Documents/GitHub/HadoopSAMOUHM2/inputSimilarity/part-r-00000:0+1671366
2017-03-11 06:22:10,188 INFO org.apache.hadoop.mapreduce.Job: Job job_local1575883842_0001 running in uber mode : false
2017-03-11 06:22:10,194 INFO org.apache.hadoop.mapreduce.Job:  map 0% reduce 0%
2017-03-11 06:22:10,281 INFO org.apache.hadoop.mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
2017-03-11 06:22:10,282 INFO org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
2017-03-11 06:22:10,282 INFO org.apache.hadoop.mapred.MapTask: soft limit at 83886080
2017-03-11 06:22:10,283 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
2017-03-11 06:22:10,284 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
2017-03-11 06:22:10,327 INFO org.apache.hadoop.mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
2017-03-11 06:22:16,129 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:22:16,456 INFO org.apache.hadoop.mapreduce.Job:  map 19% reduce 0%
2017-03-11 06:22:19,133 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:22:19,500 INFO org.apache.hadoop.mapreduce.Job:  map 50% reduce 0%
2017-03-11 06:22:20,122 INFO org.apache.hadoop.mapred.LocalJobRunner: map > map
2017-03-11 06:22:20,125 INFO org.apache.hadoop.mapred.MapTask: Starting flush of map output
2017-03-11 06:22:20,126 INFO org.apache.hadoop.mapred.MapTask: Spilling map output
2017-03-11 06:22:20,126 INFO org.apache.hadoop.mapred.MapTask: bufstart = 0; bufend = 1254726; bufvoid = 104857600
2017-03-11 06:22:20,126 INFO org.apache.hadoop.mapred.MapTask: kvstart = 26214396(104857584); kvend = 25886332(103545328); length = 328065/6553600
2017-03-11 06:22:20,670 INFO org.apache.hadoop.mapred.MapTask: Finished spill 0
2017-03-11 06:22:20,681 INFO org.apache.hadoop.mapred.Task: Task:attempt_local1575883842_0001_m_000000_0 is done. And is in the process of committing
2017-03-11 06:22:20,690 INFO org.apache.hadoop.mapred.LocalJobRunner: map
2017-03-11 06:22:20,691 INFO org.apache.hadoop.mapred.Task: Task 'attempt_local1575883842_0001_m_000000_0' done.
2017-03-11 06:22:20,692 INFO org.apache.hadoop.mapred.LocalJobRunner: Finishing task: attempt_local1575883842_0001_m_000000_0
2017-03-11 06:22:20,692 INFO org.apache.hadoop.mapred.LocalJobRunner: map task executor complete.
2017-03-11 06:22:20,715 INFO org.apache.hadoop.mapred.LocalJobRunner: Waiting for reduce tasks
2017-03-11 06:22:20,716 INFO org.apache.hadoop.mapred.LocalJobRunner: Starting task: attempt_local1575883842_0001_r_000000_0
2017-03-11 06:22:20,955 INFO org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
